Index,Feature Used,Num of Audio Features,Num of Features,Best F1 mean,Best F1 score,Best Machine Learning Model
1807,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.65,0.4(0.9),GP-DP(All)
1808,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Flux",4,4,0,0.0(0.888888888889),GP-DP(All)
1809,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Flux,Chroma Deviation",5,5,0.514637904468,0.181818181818(0.847457627119),AB(All)
1810,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Flux,Chroma Vector",5,16,0,0.0(0.870967741935),GP-DP(All)
1811,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Flux,Chroma Vector,Chroma Deviation",6,17,0.574898785425,0.307692307692(0.842105263158),AB(All)
1812,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Flux,MFCCs",5,17,0,0.0(0.888888888889),GP-DP(All)
1813,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Flux,MFCCs,Chroma Deviation",6,18,0.497126436782,0.166666666667(0.827586206897),AB(All)
1814,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Flux,MFCCs,Chroma Vector",6,29,0,0.0(0.870967741935),GP-DP(All)
1815,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.65,0.4(0.9),AB(All)
1816,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Flux,Spectral Rolloff",5,5,0,0.0(0.888888888889),GP-DP(All)
1817,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,6,0.514637904468,0.181818181818(0.847457627119),AB(All)
1818,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Flux,Spectral Rolloff,Chroma Vector",6,17,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1819,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,18,0.574898785425,0.307692307692(0.842105263158),AB(All)
1820,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Flux,Spectral Rolloff,MFCCs",6,18,0.514637904468,0.181818181818(0.847457627119),AB(All)
1821,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,19,0.574898785425,0.307692307692(0.842105263158),AB(All)
1822,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1823,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,31,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1824,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy",4,4,0.533333333333,0.2(0.866666666667),AB(All)
1825,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Chroma Deviation",5,5,0,0.0(0.888888888889),GP-DP(All)
1826,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Chroma Vector",5,16,0.514637904468,0.181818181818(0.847457627119),AB(All)
1827,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Chroma Vector,Chroma Deviation",6,17,0.497126436782,0.166666666667(0.827586206897),AB(All)
1828,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,MFCCs",5,17,0.574898785425,0.307692307692(0.842105263158),AB(All)
1829,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,MFCCs,Chroma Deviation",6,18,0.597701149425,0.333333333333(0.862068965517),AB(All)
1830,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,MFCCs,Chroma Vector",6,29,0.553734061931,0.222222222222(0.885245901639),AB(All)
1831,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1832,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Rolloff",5,5,0.65,0.4(0.9),AB(All)
1833,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Rolloff,Chroma Deviation",6,6,0.514637904468,0.181818181818(0.847457627119),AB(All)
1834,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Rolloff,Chroma Vector",6,17,0,0.0(0.870967741935),GP-DP(All)
1835,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,18,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1836,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Rolloff,MFCCs",6,18,0.533333333333,0.2(0.866666666667),AB(All)
1837,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",7,19,0.62249614792,0.363636363636(0.881355932203),AB(All)
1838,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",7,30,0,0.0(0.870967741935),GP-DP(All)
1839,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,31,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1840,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux",5,5,0,0.0(0.888888888889),GP-DP(All)
1841,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Chroma Deviation",6,6,0.480431848853,0.153846153846(0.80701754386),AB(All)
1842,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Chroma Vector",6,17,0.497126436782,0.166666666667(0.827586206897),AB(All)
1843,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",7,18,0,0.0(0.870967741935),GP-DP(All)
1844,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs",6,18,0.514637904468,0.181818181818(0.847457627119),AB(All)
1845,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",7,19,0.574898785425,0.307692307692(0.842105263158),AB(All)
1846,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",7,30,0.553734061931,0.222222222222(0.885245901639),AB(All)
1847,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",8,31,0.62249614792,0.363636363636(0.881355932203),AB(All)
1848,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff",6,6,0.576612903226,0.25(0.903225806452),AB(All)
1849,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",7,7,0.533333333333,0.2(0.866666666667),AB(All)
1850,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",7,18,0,0.0(0.870967741935),GP-DP(All)
1851,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,19,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1852,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",7,19,0.480431848853,0.153846153846(0.80701754386),AB(All)
1853,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",8,20,0.597701149425,0.333333333333(0.862068965517),AB(All)
1854,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",8,31,0,0.0(0.870967741935),GP-DP(All)
1855,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,32,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1856,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread",4,4,0,0.0(0.888888888889),GP-DP(All)
1857,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Chroma Deviation",5,5,0.464285714286,0.142857142857(0.785714285714),AB(All)
1858,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Chroma Vector",5,16,0.681238615665,0.444444444444(0.918032786885),GP-DP(All)
1859,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Chroma Vector,Chroma Deviation",6,17,0.681238615665,0.444444444444(0.918032786885),GP-DP(All)
1860,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,MFCCs",5,17,0.514637904468,0.181818181818(0.847457627119),AB(All)
1861,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,MFCCs,Chroma Deviation",6,18,0.642857142857,0.428571428571(0.857142857143),AB(All)
1862,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,MFCCs,Chroma Vector",6,29,0.65,0.4(0.9),GP-DP(All)
1863,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.681238615665,0.444444444444(0.918032786885),GP-DP(All)
1864,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff",5,5,0.480431848853,0.153846153846(0.80701754386),AB(All)
1865,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Deviation",6,6,0,0.0(0.888888888889),GP-DP(All)
1866,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector",6,17,0.65,0.4(0.9),GP-DP(All)
1867,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,18,0.65,0.4(0.9),GP-DP(All)
1868,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs",6,18,0,0.0(0.888888888889),GP-DP(All)
1869,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Deviation",7,19,0.62249614792,0.363636363636(0.881355932203),AB(All)
1870,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector",7,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1871,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,31,0.730354391371,0.545454545455(0.915254237288),AB(All)
1872,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux",5,5,0,0.0(0.888888888889),GP-DP(All)
1873,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Deviation",6,6,0.464285714286,0.142857142857(0.785714285714),AB(All)
1874,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector",6,17,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1875,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector,Chroma Deviation",7,18,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1876,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs",6,18,0.597701149425,0.333333333333(0.862068965517),AB(All)
1877,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Deviation",7,19,0.597701149425,0.333333333333(0.862068965517),AB(All)
1878,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector",7,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1879,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",8,31,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1880,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff",6,6,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1881,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Deviation",7,7,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1882,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector",7,18,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1883,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,19,0.597701149425,0.333333333333(0.862068965517),AB(All)
1884,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs",7,19,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1885,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",8,20,0.62249614792,0.363636363636(0.881355932203),AB(All)
1886,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",8,31,0.574898785425,0.307692307692(0.842105263158),AB(All)
1887,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,32,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1888,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy",5,5,0.574898785425,0.307692307692(0.842105263158),AB(All)
1889,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Deviation",6,6,0,0.0(0.888888888889),GP-DP(All)
1890,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector",6,17,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1891,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector,Chroma Deviation",7,18,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1892,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs",6,18,0.514637904468,0.181818181818(0.847457627119),AB(All)
1893,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Deviation",7,19,0.533333333333,0.2(0.866666666667),AB(All)
1894,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector",7,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1895,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",8,31,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1896,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff",6,6,0.480431848853,0.153846153846(0.80701754386),AB(All)
1897,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Deviation",7,7,0.497126436782,0.166666666667(0.827586206897),AB(All)
1898,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector",7,18,0.597701149425,0.333333333333(0.862068965517),AB(All)
1899,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,19,0.597701149425,0.333333333333(0.862068965517),AB(All)
1900,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs",7,19,0.514637904468,0.181818181818(0.847457627119),AB(All)
1901,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",8,20,0.533333333333,0.2(0.866666666667),AB(All)
1902,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",8,31,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1903,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,32,0.730354391371,0.545454545455(0.915254237288),AB(All)
1904,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux",6,6,0,0.0(0.888888888889),GP-DP(All)
1905,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Deviation",7,7,0,0.0(0.888888888889),GP-DP(All)
1906,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector",7,18,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1907,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",8,19,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1908,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs",7,19,0,0.0(0.888888888889),GP-DP(All)
1909,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",8,20,0.597701149425,0.333333333333(0.862068965517),AB(All)
1910,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",8,31,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1911,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",9,32,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1912,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff",7,7,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1913,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",8,8,0.576612903226,0.25(0.903225806452),KNN(All)
1914,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",8,19,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1915,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",9,20,0.597701149425,0.333333333333(0.862068965517),AB(All)
1916,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",8,20,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1917,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",9,21,0.62249614792,0.363636363636(0.881355932203),AB(All)
1918,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",9,32,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1919,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",10,33,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1920,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid",4,4,0.480431848853,0.153846153846(0.80701754386),AB(All)
1921,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Chroma Deviation",5,5,0,0.0(0.888888888889),GP-DP(All)
1922,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Chroma Vector",5,16,0.65,0.4(0.9),GP-DP(All)
1923,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Chroma Vector,Chroma Deviation",6,17,0.65,0.4(0.9),GP-DP(All)
1924,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,MFCCs",5,17,0.533333333333,0.2(0.866666666667),AB(All)
1925,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Deviation",6,18,0.62249614792,0.363636363636(0.881355932203),AB(All)
1926,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Vector",6,29,0.65,0.4(0.9),GP-DP(All)
1927,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.65,0.4(0.9),GP-DP(All)
1928,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff",5,5,0,0.0(0.888888888889),GP-DP(All)
1929,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Deviation",6,6,0.576612903226,0.25(0.903225806452),KNN(All)
1930,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector",6,17,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1931,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,18,0.65,0.4(0.9),GP-DP(All)
1932,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs",6,18,0.642857142857,0.428571428571(0.857142857143),AB(All)
1933,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Deviation",7,19,0.576612903226,0.25(0.903225806452),KNN(All)
1934,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector",7,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
1935,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,31,0.65,0.4(0.9),GP-DP(All)
1936,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux",5,5,0.597701149425,0.333333333333(0.862068965517),AB(All)
1937,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Chroma Deviation",6,6,0.533333333333,0.2(0.866666666667),KNN(All)
